video_id,title,channel_title,views,likes,dislikes,ratings_disabled,latest_trend_year,latest_trend_month,latest_trend_day,num_trend_days
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,42799458,564804.0,33554.0,False,2018,6,1,15
yKVAhDbSito,BLOOD SUGAR ❤️ PALETTE & LOVE SICK COLLECTION REVEAL | Jeffree Star Cosmetics,jeffreestar,3100935,203911.0,6282.0,False,2018,2,1,6
yO9snUMvRuU,"TOP POP, VOL. I  MEDLEY - Pentatonix",PTXofficial,2857068,155666.0,1660.0,False,2018,5,14,18
ySy8mcceTno,SLENDER MAN - Official Trailer (HD),Sony Pictures Entertainment,6263424,103930.0,25648.0,False,2018,1,9,6
y_WoOYybCro,How I Became The Fresh Prince of Bel-Air | STORYTIME,Will Smith,2574791,141679.0,913.0,False,2018,5,24,13
yc-iu4MjK1g,Macaulay Culkin Reflects on the Most '90s Photo You've Ever Seen,TheEllenShow,4022934,68202.0,1507.0,False,2018,4,27,4
ycuMyyqBWQY,Interviewing the Head of YouTube Business,CaseyNeistat,3536070,169227.0,10605.0,False,2018,2,21,8
ycy30LIbq4w,Shawn Mendes Lost In Japan (Audio),Shawn Mendes,13075811,522793.0,5557.0,False,2018,4,7,15
ydPYNo8o-lI,"Imagine Dragons, Khalid - Thunder / Young Dumb & Broke (Medley/Audio)",ImagineDragonsVEVO,3266179,108422.0,2843.0,False,2018,1,1,12
ykHeGtN4m94,"Love, Simon | Official Trailer [HD] | 20th Century FOX",20th Century Fox,3064780,76492.0,3305.0,False,2017,12,7,9
yqulWPljawo,Jimmy Kimmel Returns with Baby Billy After Heart Surgery,Jimmy Kimmel Live,2578951,75419.0,3372.0,False,2017,12,13,2
ys2x8oOK7wE,Steve Aoki x Lauren Jauregui - All Night (Official Video) Ultra Music,Ultra Music,3832538,166173.0,6757.0,False,2018,1,14,4
yvicqMrAHvQ,Turkish Airlines - 5 Senses with Dr. Oz,Turkish Airlines,23932421,4666.0,374.0,False,2018,2,11,7
z1Fvrmf4BXc,MY GIRLFRIEND IS MOVING INTO OUR NEW HOUSE?!,Lucas and Marcus,7497772,290623.0,11083.0,False,2018,4,2,13
z2kEKZ6jyQQ,JAY-Z - Family Feud ft. Beyoncé,JayZVEVO,5741781,141851.0,15657.0,False,2018,1,12,5
z6A2LHGx8_A,Sigrid - High Five (Official Video),SigridVEVO,4718392,81133.0,2188.0,False,2018,6,13,24
zDz9s2AOTVE,"Brock Lesnar steps into the fire with Kane: Raw, Jan. 1, 2018",WWE,5103093,64177.0,3885.0,False,2018,1,6,4
zEf423kYfqk,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,139334502,1425496.0,119798.0,False,2018,5,15,20
zUzBfBqbSmc,The 1975 - Give Yourself A Try,The1975VEVO,3350496,140616.0,5284.0,False,2018,6,14,12
zYlW81GZYug,When Your BF Acts Different Around His Friends (ft. The Rock),IISuperwomanII,3112225,232742.0,1095.0,False,2017,12,13,3
zZTyHHxJAzw,Casting Mirror Polished Brass Ball from Molten Brass (Japanese Aluminium Foil Ball Sequel),PressTube,3321250,66486.0,2417.0,False,2018,5,14,17
zi_6oaQyckM,TWICE Merry & Happy M/V,jypentertainment,7721222,362970.0,19327.0,False,2018,1,3,12
zkG4Xpz6t68,Shakira - Trap (Official Video) ft. Maluma,shakiraVEVO,25142629,655664.0,124281.0,False,2018,2,2,7
zxwfDlhJIpw,kanye west / charlamagne interview,Kanye West,8442986,166520.0,19462.0,False,2018,5,25,23
